ID,MP ID,MP name,party,city,row_number,invoice_reference,invoice_issue_date,provider,provider_U,product,purpose,purpose_CAT,payment_date,net_amount,VAT_amount,gross_amount,claimed_amount,links
2332,1026,Vécsey László,"FIDESZ,KDNP",Gödöllő,8.0,JK26/2014,2014-03-28,JK ECONOMY Zrt.,JK ECONOMY ZRT,Újsághirdetés,K342,K342,2014-04-02,28000.0,7560.0,35560.0,35560.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZmliV3c5eEYwLW8/view?usp=drivesdk
2333,1026,Vécsey László,"FIDESZ,KDNP",Gödöllő,9.0,150066553,2014-04-01,Magyar Posta Zrt.,MAGYAR POST ZRT,Posta Sped,K337,K337,2014-04-01,17000.0,4590.0,21590.0,21590.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZmliV3c5eEYwLW8/view?usp=drivesdk
2334,1026,Vécsey László,"FIDESZ,KDNP",Gödöllő,10.0,JK30/2014,2014-04-02,JK ECONOMY Zrt.,JK ECONOMY ZRT,"Reklám, propaganda",K342,K342,2014-04-02,108000.0,29160.0,137160.0,137160.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZmliV3c5eEYwLW8/view?usp=drivesdk
2335,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,1.0,OQOSA 9465647,2014-03-10,Rusvayné Hlinka Margit,RUSVAYNÉ HLINKA MARGIT,élelmiszer,lakossági fórum,K312A,2014-03-11,50682.0,13318.0,64000.0,64000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2336,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,2.0,OQOSA 9465650,2014-03-13,Rusvayné Hlinka Margit,RUSVAYNÉ HLINKA MARGIT,élelmiszer,lakossági fórum,K312A,2014-03-17,30137.0,7863.0,38000.0,38000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2681,1107,Kiss Ferenc,FÜGGETLEN JELÖLT,Zalaegerszeg,1.0,2014/00323,2014-03-24,Zeginfo Kft,ZEGINFO KFT,Hirdetés,Kampány,K342,2014-03-25,24080.0,6502.0,30582.0,30582.0,https://drive.google.com/file/d/0B1ve-jHPt_yfTlBZMk1OUC1hYUE/view?usp=drivesdk
2291,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,10.0,B12EA 4468511,2014-03-15,Berényi Cukrászda Kft,BERÉNYI CUKRÁSZDA KFT,vendéglátás,Március15-i rendezvény,K332,2014-03-15,,,,2670.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2296,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,15.0,ACC7S-B 620775,2014-03-17,Kiss Rudolfné temetkezési vállalkozó,Kiss Rudolfné temetkezési vállalkozó,Koszorú,Március 15.-i rendezvény,K342,2014-03-22,3545.0,955.0,4500.0,4500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2302,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,21.0,AC7S-M 139453,2014-03-20,BANDER MIKLÓS JÓZSEFNÉ,BANDER MIKLÓS JÓZSEFNÉ, ing,reklámtárgy,K312E,2014-03-20,90000.0,0.0,90000.0,90000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2307,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,26.0,1520/00198,2014-03-22,LUKOIL Magyarország,LUKOIL,üzemanyag,"közlekedés, szórólapozás",K312D,2014-03-22,,,14991.0,14991.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2309,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,28.0,0198/00126,2014-03-25,MOBIL PETROL HUNGARY ZRT,MOBIL PETROL,üzemanyag,"közlekedés, szórólapozás",K312D,2014-03-25,,,15001.0,15001.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2311,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,30.0,0199/00155,2014-03-26,MOBIL PETROL HUNGARY ZRT,MOBIL PETROL,heti autópálya díj,közlekedés,K312A,2014-03-26,,,2975.0,2975.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2313,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,32.0,0200/00189,2014-03-27,MOBIL PETROL HUNGARY ZRT.,MOBIL PETROL,üzemanyag,"közlekedés, szórólapozás, ásványvíz",K312D,2014-03-27,,,7000.0,7000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2315,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,34.0,650003802/004856,2014-03-28,SÖRPINCE VENDÉGLŐ,SÖRPINCE VENDÉGLŐ,vendéglátás,kampány rendezvény,K332,2014-03-28,,,13000.0,13000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2316,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,35.0,0805/00258,2014-03-30,SHELL HUNGARY ZRT,SHELL,üzemanyag,közlekedés,K312D,2014-03-30,,,17275.0,17275.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2319,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,38.0,405000114/0649/0020,2014-03-31,Mazda Kft,MAZDA KFT,üzemanyag,"közlekedés, szórólapozás, ásványvíz",K312D,3014-03-31,,,20002.0,20002.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2320,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,39.0,760000039/1530/0009,2014-04-01,LUKOIL Magyarország Kft,LUKOIL,üzemanyag,"közlekedés, szórólapozás, ásványvíz",K312D,2014-04-01,,,12000.0,12000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2323,1112,Járási István,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nagykanizsa,42.0,76000040/1530/00026,2014-04-01,LUKOIL Magyarország,LUKOIL,üzemanyag,"közlekedés, szórólapozás, ásványvíz",K312D,2014-04-01,,,15002.0,15002.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZEZIUVJCek1yNXM/view?usp=drivesdk
2337,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,3.0,601000503/3471/00003,2014-03-14,MOL Nyrt.,MOL,üzemanyag -Diezel,külön lapon csatolva,K312D,2014-03-14,,,25371.0,25371.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2338,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,4.0,DQ3SA0239701,2014-03-17,Rusvayné Hlinka Margit,RUSVAYNÉ HLINKA MARGIT,élelmiszer,lakossági fórum,K312A,2014-03-18,43753.0,11447.0,55200.0,55200.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2339,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,5.0,DQ3SA0239703,2014-03-18,Rusvayné Hlinka Margit,RUSVAYNÉ HLINKA MARGIT,élelmliszer,lakossági fórum,K312A,2014-03-19,26050.0,6850.0,32900.0,32900.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2340,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,6.0,B12SA3150901,2014-03-18,,,művészeti tevékenység,külön lapon csatolva,,2014-03-31,62230.0,7770.0,70000.0,70000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2341,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,7.0,YK2SA3746933,2014-03-20,Ujjászületés 60Művészeti Kft.,UJJÁSZÜLETÉS 60MŰVÉSZETI KFT,művészeti tevékenység ,külön lapon csatolva,,2014-03-21,300000.0,81000.0,381000.0,381000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2342,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,1.0,DQ3SA0239704,2014-03-20,Rusvayné Hlinka Margig,RUSVAYNÉ HLINKA MARGIT,élelmiszer,lakossági fórum,K312A,2014-03-21,84671.0,22129.0,106800.0,106800.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2343,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,2.0,BP7S-A997577,2014-03-21,Simon Tamás,SIMON TAMÁS,rendezvény hangosítás,külön lapon csatolva,K342,2014-03-24,10000.0,,10000.0,10000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2344,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,3.0,V14004000005,2014-03-13,Ksmaros Művelődési ház és Int.Közösségi Szolg.,Ksmaros Művelődési ház és Int.Közösségi Szolg.,terembérleti díj,külön lapon csatolva,K333,2014-03-21,9400.0,,9400.0,9400.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2345,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,4.0,M714/2014,2014-03-28,Madách Imre Művelődési Központ,MADÁCH IMRE MŰVELŐDÉSI KÖZPONT,terembérleti díj,különlapon csatolva,K333,2014-03-20,84646.0,22854.0,107500.0,107500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2346,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,5.0,VL1SA2228836,2014-03-03,Ziallné Kacsur Annamária,ZIALLNÉ KACSUR ANNAMÁRIA,újsághirdetés,hirdetés,K342,2014-04-01,80000.0,,80000.0,80000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2347,1027,Harrach Péter Pál,"FIDESZ,KDNP",Vác,6.0,AM8SB9145722,2014-03-24,Kemence Község Önkormányzata,KEMENCE KÖZSÉG ÖNKORMÁNYZATA,terembérleti díj,külön lapon csatolva,K333,2014-04-02,15000.0,,15000.0,15000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfWi1sNjhxZjdzbmM/view?usp=drivesdk
2396,869,Pintér Tamás,JOBBIK,Dunaújváros,1.0,TM6512/2014,2014-03-05,Truemaker Kft.,TRUEMAKER KFT,"Pop Up fal borondel, szallitassal","Osszeszerelheto 3x3 ives, emblemas, ssajtorendezveny fal",K342,2014-03-05,196250.0,52988.0,249238.0,249238.0,https://drive.google.com/file/d/0B1ve-jHPt_yfM2JYalJDQVhMLVU/view?usp=drivesdk
2397,869,Pintér Tamás,JOBBIK,Dunaújváros,2.0,14/0289,2014-03-07,Extra Media Nyomda Kft.,EXTRA MEDIA NYOMDA KFT,Kilincs nyomtatvany,20000 db politikai reklam- szorolap,K342,2014-03-07,132000.0,35640.0,167640.0,167640.0,https://drive.google.com/file/d/0B1ve-jHPt_yfM2JYalJDQVhMLVU/view?usp=drivesdk
2398,869,Pintér Tamás,JOBBIK,Dunaújváros,3.0,NQ9SB543205,2014-03-27,Mester Ker Kft.,MESTER KER KFT,Oriasplakatok,Politikai hirdetes,K342,2014-04-03,391250.0,105637.0,496887.0,496887.0,https://drive.google.com/file/d/0B1ve-jHPt_yfM2JYalJDQVhMLVU/view?usp=drivesdk
2399,869,Pintér Tamás,JOBBIK,Dunaújváros,4.0,VL1SA3380967,2014-04-03,Brindza Csaba Varaz-Kep Reklam & ajandek & dekoracio,BRINDZA CSABA VARAZ-KEP REKLAM & AJANDEK & DEKORACIO,Reklam bogre emblemazva,50 db emblemazott reklambogre,K342,2014-04-03,50000.0,13500.0,63500.0,63500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfM2JYalJDQVhMLVU/view?usp=drivesdk
2400,859,Kovács Tamás,MCP,Székesfehérvár,1.0,0494,2014-03-11,CO-OP Star Zrt,CO-OPSTAR ZRT.,MOBIL FELTÖLTÉS ,TELEFONÁLÁS VÁLASZTÓI AKARAT BEFOLYÁSOLÁSA,K312D,2014-03-11,10000.0,,10000.0,10000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfanhwNF9uek9qTm8/view?usp=drivesdk
2349,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,11.0,1615/00077,2014-03-26,LUKOIL,LUKOIL,EN95,KAMPÁNY,K312D,2014-03-26,,,5667.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2350,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,12.0,1621/00279,2014-03-25,LUKOIL,LUKOIL,DIESEL,KAMPÁNY,K312D,2014-03-25,,,5995.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2351,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,13.0,1620/00462,2014-03-24,LUKOIL,LUKOIL,EN95,KAMPÁNY,K312D,2014-03-24,,,11521.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2352,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,14.0,1619/00572,2014-03-23,LUKOIL,LUKOIL,FÉKFOLYADÉK,KAMPÁNY,K312D,2014-03-23,,,1190.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2353,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,15.0,1620/00337,2014-03-24,LUKOIL,LUKOIL,"EN 95, FÉKFOLYADÉK",KAMPÁNY,K312D,2014-03-24,,,11176.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2354,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,16.0,3840/00156,2014-03-21,MOL NYRT.,MOL,TEMPO DIESEL,KAMPÁNY,K312D,2014-03-21,,,15001.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2355,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,17.0,1548/00253,2014-03-21,LUKOIL,LUKOIL,DIESEL,KAMPÁNY,K312D,2014-03-21,,,9985.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2356,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,21.0,2537/00038,2014-04-03,OMV HUNÁRIA,OMV,OMV SUPER 95,KAMPÁNY,K312D,2014-04-03,,,10335.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2357,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,22.0,1628/00721,2014-04-01,LUKOIL MAGYARORSZÁG,LUKOIL,DIESEL,KAMPÁNY,K312D,2014-04-01,,,10005.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2359,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,24.0,1620/00119,2014-03-31,LUKOIL,LUKOIL,EN95,KAMPÁNY,K312D,2014-03-31,,,14308.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2360,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,25.0,1623/00162,2014-04-03,LUKOIL,LUKOIL,DIESEL,KAMPÁNY,K312D,2014-04-03,,,8002.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2361,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,26.0,1610/00052,2014-03-14,LUKOIL,LUKOIL,DIESEL,KAMPÁNY,K312D,2014-03-14,,,19791.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2362,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,27.0,1625/00043,2014-03-29,LUKOIL,LUKOIL,EN95,KAMPÁNY,K312D,2014-03-29,,,20489.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2363,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,28.0,1007/00180,2014-03-27,ENI HUNÁRIA ZRT,ENI HUNG ZRT,DIESEL AGIP,KAMPÁNY,K312D,2014-03-27,,,9999.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2364,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,31.0,1615/00646,2014-03-19,LUKOIL MAGYARORSZÁG,LUKOIL,,KAMPÁNY,K337,2014-03-19,,,13508.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2365,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,32.0,0489/00023,2014-03-30,OBI HUNGARY,OBI,,KAMPÁNY,K312B,2014-03-30,,,10136.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2366,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,33.0,0053/00036,2014-03-27,ÓRA AJÁNDÉK KFT,ÓRA AJÁNDÉK KFT,ELEM,KAMPÁNY,K312B,2014-03-27,,,890.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2367,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,34.0,NQ9ED4414189,2014-03-20,JYSK KFT,JYSK KFT,SZÁMÍTÓGÉP ASZTAL,KAMPÁNY,,2014-03-20,,,35900.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2368,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,35.0,NQ9EE0232524,2014-04-02,SZAKÁL ZSOLTNÉ,SZAKÁL ZSOLTNÉ,RAGASZTÓ SZALAG,KAMPÁNY,K313,2014-04-02,,,2295.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2369,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,36.0,SM-2014/218,2014-03-29,PÁLMAI JÓZSEF VÁLL.,PÁLMAI JÓZSEF VÁLL,RAJZSZEG,KAMPÁNY,K313,2014-03-29,,,350.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2370,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,37.0,2653/00016,2014-04-03,OMV HUNGÁRIA KFT.,OMV,DIESEL,KAMPÁNY,K312D,2014-04-03,,,10021.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2371,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,38.0,2586/00096,2014-03-12,OMV HUNGÁRIA KFT.,OMV,DIESEL,KAMPÁNY,K312D,2014-03-12,,,8058.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2372,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,41.0,0086/00371,2014-04-01,SPAR MAGYARORSZÁG,SPAR,,KAMPÁNY,K337,2014-04-01,,,3790.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2373,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,42.0,3125/00039,2014-03-30,HDL MAGYARORSZÁG,HDL MAGYARORSZÁG,,KAMPÁNY,K337,2014-03-30,,,8045.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2374,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,43.0,1291/00072,2014-03-23,HALMSCHLÁGER,HALMSCHLÁGER,,KAMPÁNY,K337,2014-03-23,,,1978.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2375,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,44.0,3086/00426,2014-03-28,HDL MAGYARORSZÁG,HDL MAGYARORSZÁG,,KAMPÁNY,K337,2013-03-28,,,10067.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2376,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,45.0,0128/00054,2014-03-29,ENI HUNGÁRIA ZRT,ENI HUNG ZRT,,KAMPÁNY,K337,2014-03-29,,,618.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2377,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,46.0,2571/00005,2014-03-29,HIRIG KFT,HIRIG KFT,,"KAMPÁNY
B-25,25%,C-21,26%",K337,2014-03-29,,,2855.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2378,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,47.0,1613/00558,2014-03-17,LUKOIL MAGYARORSZÁG,LUKOIL,DIESEL,"KAMPÁNY C-21,26%",K312D,2014-03-17,,,15048.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2379,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,48.0,1626/00172,2014-03-30,LUKOIL MAGYARORSZÁG,LUKOIL,DIESEL,"KAMPÁNY
C-21,26%",K312D,2014-03-30,,,15286.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2380,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,51.0,VL1SA 1710877,2014-03-30,ESCALIER KFT,ESCALIER KFT,REKLÁMPÓLÓ,KAMPÁNY,K342,2014-03-30,52441.0,,66600.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2381,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,52.0,VL1SA 1710876,2014-03-25,ESCALIER KFT.,ESCALIER KFT,REKLÁMPÓLÓ,KAMPÁNY,K342,2014-03-24,44882.0,,57000.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2382,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,53.0,VL1SA 3617953,2014-03-31,KOPKA ÉS TÁRSA,KOPKA ÉS TSA,JEGYZETTÖMB,KAMPÁNY,K342,2014-03-31,31000.0,,39370.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2384,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,55.0,YK2SA 8501094,2014-03-24,HERCZEG-QUALITY KFT,HERCZEG QUALITY KFT,MOLINO,KAMPÁNY,K342,2014-03-24,,,104013.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2385,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,56.0,0074/00044,2014-03-20,SPAR MAGYARORSZÁG,SPAR,,KAMPÁNY,K337,2014-03-20,,,12859.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2386,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,57.0,1368/00009,2014-04-02,FLINSTONE ÉTTEREM,FLINSTONE ÉTTEREM,,KAMPÁNY,K337,2014-04-02,,,1120.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2387,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,58.0,3126/00075,2014-03-31,LIDL MAGYARORSZÁG,LIDL,,KAMPÁNY,K312A,2014-03-31,,,2198.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2388,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,61.0,2619/00225,2014-03-18,LIDL,LIDL,,KAMPÁNY,K312A,2014-03-18,,,3643.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2389,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,62.0,0000000/24/14,2014-03-15,HOTEL RÓZ,HOTEL RÓZ,,KAMPÁNY,K337,2014-03-15,,,7440.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2390,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,63.0,000031/14,2014-03-22,HOTEL RÓZ,HOTEL RÓZ,,KAMPÁNY,K337,2014-03-22,,,4870.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2391,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,64.0,3777,2014-03-20,ONLINE TELECOM,ONLINE TELECOM,,KAMPÁNY,K337,2014-03-20,,,3000.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2392,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,65.0,000339,,,,,,,,,,,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
2393,1047,Ferenczi János,A HAZA NEM ELADÓ MOZGALOM PÁRT,Szentendre,66.0,190933068,2014-03-14,LUKOIL,LUKOIL,E-MATRICA,KAMPÁNY,K341,2014-03-14,,,4780.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfSUhhaWtzeHZSNm8/view?usp=drivesdk
